,purebred,age_upon_intake,sterilized_upon_intake,time_at_shelter,age_upon_outcome,sterilized_upon_outcome,is_dog,is_male,breed1_ec,breed2_ec,col1_ec,col2_ec,in_type_ec,in_cond_ec,out_type_ec
408,False,14,True,23,14.0,True,False,True,4,0,1,3,1,0,1
409,False,4,True,2,4.0,True,False,True,4,0,2,0,1,0,3
410,False,9,True,6,9.0,True,True,True,12,0,5,1,1,0,3
411,False,3,False,6,3.0,True,True,True,1,0,2,0,0,0,0
412,False,0,False,4,0.0,True,False,False,4,0,3,0,0,0,1
413,False,2,False,41,2.0,True,True,False,66,0,2,0,0,0,1
414,False,1,False,0,1.0,False,True,True,1,0,5,3,0,0,0
415,False,5,True,8,5.0,True,True,False,1,0,1,0,1,2,3
416,False,0,False,0,0.0,False,False,True,4,0,4,2,0,0,3
417,False,2,True,3,2.0,True,False,True,4,0,1,3,1,0,0
418,False,7,True,11,7.0,True,False,True,4,0,5,2,0,0,1
419,False,1,False,3,0.0,True,True,False,41,0,3,0,0,0,1
420,False,16,True,3,16.0,True,True,True,17,0,1,3,0,0,0
421,False,4,True,9,4.0,True,True,True,19,0,2,0,0,0,1
422,False,3,True,7,3.0,True,True,False,9,0,6,0,1,0,1
423,True,5,True,0,5.0,True,True,True,17,0,5,3,1,0,1
424,False,4,True,16,4.0,True,True,False,2,16,5,3,1,0,3
425,False,6,False,11,6.0,True,True,False,6,0,0,0,0,0,1
426,False,2,True,99,2.0,True,True,True,1,0,4,2,0,0,3
427,False,1,False,6,1.0,False,False,False,4,0,5,2,0,0,3
428,False,6,True,5,6.0,True,True,False,20,0,4,0,0,1,3
429,False,0,False,5,0.0,True,True,False,1,13,5,2,0,0,1
430,False,1,True,3,1.0,True,False,False,50,0,4,0,1,0,3
431,False,1,False,5,1.0,True,False,False,4,0,3,0,0,0,3
432,False,1,False,8,1.0,True,False,False,4,0,3,0,0,0,1
433,False,4,True,0,4.0,True,True,False,3,0,6,0,0,0,0
434,False,2,False,13,2.0,False,True,True,3,19,5,2,2,0,3
435,False,0,False,13,0.0,False,True,True,67,15,3,0,0,0,3
436,False,2,True,22,2.0,True,False,True,4,0,5,0,1,0,3
437,False,1,True,5,1.0,True,False,True,4,0,1,3,0,0,3
438,False,0,False,14,0.0,True,False,True,4,0,5,0,0,0,1
439,False,11,True,2,11.0,True,True,False,0,0,5,3,0,0,0
440,False,10,True,3,10.0,True,True,True,68,0,1,3,1,0,0
441,False,1,True,17,1.0,True,False,True,4,0,5,0,0,2,4
442,False,0,True,21,1.0,True,True,True,69,0,5,2,1,0,1
443,False,5,False,10,6.0,False,True,False,3,0,1,3,0,1,3
444,False,5,False,6,5.0,True,True,True,48,0,4,5,0,0,1
445,False,0,False,0,0.0,False,False,False,4,0,5,0,0,0,3
446,False,2,False,6,2.0,True,True,True,70,0,4,4,0,0,1
447,False,10,True,476,11.0,True,True,True,22,0,0,0,0,0,0
448,False,4,True,6,4.0,True,True,True,3,20,1,3,0,0,1
449,False,4,False,5,4.0,True,True,True,3,0,6,0,0,0,3
450,False,1,False,7,1.0,True,True,True,6,0,6,0,0,0,1
451,False,2,True,7,2.0,True,True,True,3,0,1,3,2,0,0
452,False,0,False,53,0.0,True,True,True,12,0,2,0,0,0,1
453,False,1,True,1,1.0,True,True,True,21,0,5,2,2,0,0
454,True,7,False,44,7.0,False,True,True,51,0,5,3,1,0,3
455,False,0,False,0,0.0,False,True,True,1,0,1,3,0,0,0
456,False,1,False,0,1.0,True,False,False,4,0,5,2,0,0,3
457,False,0,False,5,0.0,True,True,False,1,0,5,2,0,0,1
458,False,9,True,11,9.0,True,True,True,33,0,1,0,1,0,1
459,False,2,False,10,2.0,False,True,True,34,0,1,3,0,0,2
460,False,0,True,6,0.0,True,True,True,1,0,5,2,0,0,1
461,False,8,True,6,8.0,True,True,True,6,0,6,0,2,0,0
462,False,1,False,4,1.0,True,True,False,42,0,1,3,0,0,1
463,True,2,False,0,2.0,False,True,False,2,0,5,3,0,0,0
464,False,11,False,48,12.0,True,True,True,9,0,1,4,0,2,1
465,False,1,False,1,1.0,False,True,True,12,0,1,0,0,0,0
466,False,2,True,2,2.0,True,True,False,1,0,5,2,2,0,0
467,False,2,False,4,2.0,True,True,False,42,0,2,0,0,6,1
468,True,2,False,18,2.0,True,True,True,6,0,5,0,0,0,1
469,False,0,False,5,0.0,True,False,False,4,0,4,2,1,0,1
470,False,1,True,5,1.0,True,True,False,6,21,5,2,0,0,1
471,False,8,False,4,8.0,False,True,True,17,0,5,3,0,2,3
472,False,1,True,26,1.0,True,False,True,4,0,2,0,0,0,1
473,False,0,True,39,0.0,True,True,True,1,0,5,3,0,2,1
474,False,6,True,3,6.0,True,True,True,64,0,1,3,0,0,3
475,False,1,False,264,1.0,True,False,True,4,0,4,2,0,2,1
476,False,4,True,11,4.0,True,True,True,71,0,1,3,0,0,1
477,False,1,False,56,1.0,True,True,True,72,0,2,0,0,2,1
478,False,6,True,5,6.0,True,True,True,17,0,3,0,0,2,3
479,False,0,False,12,0.0,True,True,True,6,0,5,0,2,0,1
480,False,1,False,10,1.0,True,True,True,41,0,2,0,0,0,1
481,False,4,True,0,4.0,True,True,True,1,0,1,3,0,0,0
482,False,2,False,5,2.0,True,True,True,20,0,5,0,0,0,1
483,False,1,False,27,0.0,True,True,False,16,0,3,0,0,0,1
484,False,1,False,2,1.0,False,True,False,12,0,5,2,0,0,0
485,False,10,False,7,10.0,True,True,True,73,0,1,0,0,0,1
486,False,2,False,13,2.0,True,True,True,1,0,5,0,0,0,0
487,False,1,False,69,1.0,True,True,True,6,0,1,3,0,0,1
488,False,14,False,1,14.0,False,True,False,1,0,1,3,0,1,4
489,False,1,True,4,1.0,True,True,True,17,0,3,0,0,0,1
490,False,2,False,5,2.0,True,True,False,12,0,2,0,0,0,1
491,False,2,True,1,2.0,True,True,True,74,0,1,3,0,0,0
492,False,0,False,4,0.0,True,True,True,6,0,5,2,0,0,1
493,False,2,False,40,2.0,True,True,True,37,0,5,3,0,0,1
494,False,3,False,66,3.0,True,True,True,1,22,2,0,0,0,1
495,False,0,False,44,0.0,True,True,False,3,0,1,3,0,0,1
496,False,0,False,4,0.0,True,True,False,47,0,2,0,0,0,1
497,False,2,True,27,2.0,True,False,False,4,0,5,0,0,0,1
498,False,2,True,0,2.0,True,True,True,2,0,5,2,0,0,0
499,False,1,False,5,1.0,False,False,False,4,0,5,2,0,2,4
500,False,2,False,33,2.0,True,True,True,6,0,1,3,0,0,1
501,False,2,True,30,2.0,True,True,False,16,0,1,3,1,0,1
502,False,1,False,6,1.0,True,True,True,1,0,5,3,0,2,1
503,False,2,True,3,2.0,True,True,True,75,23,1,3,1,0,1
504,False,11,True,0,11.0,True,True,True,26,3,1,0,0,0,0
505,False,1,False,45,1.0,True,True,True,6,0,2,0,0,0,1
506,False,1,True,6,1.0,True,False,True,4,0,4,4,1,0,0
507,False,12,False,2,12.0,False,True,True,3,0,1,3,0,0,3
508,False,4,True,17,4.0,True,False,True,4,0,0,0,1,0,1
509,False,1,False,105,1.0,True,True,True,3,0,2,0,0,0,1
510,True,2,False,6,2.0,True,True,True,3,0,2,0,2,0,0
511,False,1,False,0,1.0,False,True,True,32,0,5,2,0,0,0
512,False,1,True,735,3.0,True,False,True,4,0,1,1,1,0,1
513,False,3,True,2,3.0,True,True,False,6,0,6,0,1,0,1
514,False,2,False,11,2.0,True,True,False,16,3,1,1,0,0,1
515,False,11,True,60,11.0,True,False,False,50,0,5,0,1,0,1
516,False,6,True,0,6.0,True,True,False,7,0,1,3,0,0,0
517,False,8,False,41,8.0,True,False,False,4,0,1,3,1,0,1
518,False,0,False,4,0.0,True,True,True,3,0,5,3,0,0,1
519,False,2,False,1,2.0,False,True,True,12,3,1,3,0,0,0
520,False,0,False,4,0.0,True,True,False,22,0,1,1,0,0,1
521,False,2,False,13,2.0,True,True,True,17,0,2,0,0,0,1
522,False,0,False,2,0.0,False,False,True,4,0,4,0,0,0,0
523,False,8,True,0,8.0,True,True,False,48,24,5,3,0,0,0
524,False,2,True,4,2.0,True,True,True,45,0,3,0,0,0,3
525,False,3,True,70,3.0,True,False,True,4,0,1,3,1,0,1
526,False,0,True,1,0.0,True,True,False,6,6,1,3,1,0,1
527,False,2,False,2,2.0,False,True,False,17,0,5,2,0,0,3
528,False,0,False,15,0.0,True,True,False,1,0,2,0,0,0,1
529,False,1,True,8,1.0,True,True,False,37,16,5,2,1,0,1
530,False,8,True,3,8.0,True,False,True,29,0,1,4,0,0,3
531,False,3,True,32,3.0,True,True,True,16,0,1,1,1,0,1
532,False,2,False,3,2.0,False,True,False,11,25,1,0,0,0,3
533,False,2,False,6,2.0,True,True,False,17,0,3,0,0,0,1
534,False,2,True,2,2.0,True,True,True,12,0,5,3,0,0,0
535,False,4,True,0,4.0,True,True,False,76,0,4,2,0,0,0
536,False,2,False,4,2.0,True,True,False,3,0,1,3,0,0,3
537,True,0,False,4,0.0,True,True,True,30,0,1,3,0,0,1
538,False,2,True,31,2.0,True,False,True,4,0,2,0,1,0,3
539,False,0,True,6,0.0,True,True,False,43,0,5,2,0,0,1
540,False,1,False,65,0.0,True,False,False,4,0,5,2,0,0,1
541,False,0,False,8,0.0,True,True,False,21,0,5,2,0,0,1
542,False,16,True,0,16.0,True,True,True,3,0,1,3,0,0,0
543,False,2,True,164,2.0,True,False,False,4,0,4,0,1,0,1
544,True,0,False,4,0.0,True,True,False,1,0,5,3,0,0,1
545,False,2,False,12,2.0,True,True,True,37,0,1,3,0,0,0
546,True,13,True,18,13.0,True,True,True,3,0,3,0,0,0,0
547,False,1,False,42,1.0,True,True,True,77,3,1,0,0,0,1
548,False,1,True,22,1.0,True,True,True,3,0,5,3,1,0,1
549,False,10,True,64,10.0,True,False,True,4,0,5,0,1,0,1
550,True,13,True,12,13.0,True,True,False,17,0,3,0,0,0,4
551,False,2,False,31,2.0,True,False,True,4,0,4,2,0,0,1
552,True,5,True,7,5.0,True,True,False,6,0,5,2,0,0,1
553,False,0,False,3,0.0,True,True,True,1,0,1,3,1,0,1
554,False,1,False,31,1.0,True,True,False,6,0,5,2,0,0,3
555,False,7,True,7,7.0,True,True,False,17,0,5,3,0,0,1
556,False,3,False,0,3.0,False,True,True,10,0,2,0,0,2,0
557,True,2,False,8,2.0,False,True,False,58,0,6,3,0,2,1
558,True,3,True,10,3.0,True,True,True,0,0,0,0,2,0,4
559,False,2,True,8,2.0,True,False,True,4,0,5,2,1,0,3
560,False,0,True,2,0.0,True,False,True,4,0,1,3,1,0,1
561,False,1,False,4,1.0,False,False,True,4,0,1,1,0,0,3
562,True,5,False,0,5.0,False,True,True,46,0,5,3,0,0,0
563,True,4,False,1,4.0,False,True,True,16,0,1,1,0,0,0
564,False,2,True,29,2.0,True,True,False,47,0,2,0,1,0,1
565,False,6,False,13,6.0,False,False,True,4,0,2,0,0,0,3
566,False,15,True,5,15.0,True,False,True,4,0,0,0,0,0,3
567,True,3,False,1,3.0,False,True,True,33,0,4,2,0,0,0
568,False,2,True,88,3.0,True,False,False,4,0,4,2,0,0,1
569,False,4,False,0,4.0,False,True,False,41,0,2,0,0,0,0
570,True,0,False,4,0.0,False,True,True,1,0,1,3,0,1,3
571,True,2,False,4,2.0,True,True,True,3,0,2,0,0,0,3
572,True,1,False,0,1.0,False,True,False,16,0,1,3,0,0,0
573,True,1,False,19,1.0,True,True,False,51,0,5,3,0,0,1
574,False,0,False,4,0.0,True,True,False,21,13,5,2,0,0,1
575,False,1,False,2,1.0,False,True,True,22,11,2,0,0,0,0
576,False,3,False,14,3.0,True,True,True,37,0,2,6,0,0,1
577,False,2,True,8,2.0,True,True,True,78,0,2,0,0,0,1
578,False,7,False,6,7.0,False,True,True,3,0,1,3,1,0,3
579,True,0,False,5,0.0,True,True,True,79,0,5,3,0,0,1
580,False,13,True,0,13.0,True,False,True,15,0,2,0,0,1,0
581,True,2,False,14,2.0,True,True,False,47,0,2,0,0,0,1
582,False,7,True,3,7.0,True,True,False,13,0,1,3,0,2,0
583,False,2,True,7,2.0,True,False,False,80,0,4,0,0,0,1
584,False,7,True,0,7.0,True,True,False,6,1,2,0,0,0,0
585,False,8,True,5,8.0,True,False,True,29,0,1,3,1,0,3
586,True,8,True,5,8.0,True,True,True,22,0,5,3,0,0,1
587,False,0,False,2,0.0,False,True,True,1,0,5,3,2,0,0
588,False,0,False,5,0.0,True,True,True,6,26,1,3,0,0,1
589,False,2,False,43,2.0,True,True,False,6,27,1,3,1,0,1
590,False,10,True,0,10.0,True,True,True,20,0,4,0,0,0,0
591,False,7,True,1,7.0,True,True,False,3,15,1,3,1,0,1
592,False,1,True,0,1.0,True,True,False,1,0,5,3,0,0,0
593,False,1,False,3,1.0,True,True,False,9,17,5,0,0,0,1
594,False,12,False,0,12.0,False,True,True,9,0,1,0,0,0,0
595,False,2,False,5,2.0,False,True,True,1,0,0,0,0,0,4
596,True,11,False,4,12.0,False,True,True,20,0,5,0,0,0,3
597,False,0,False,6,0.0,True,True,False,6,6,5,2,0,0,1
598,False,7,False,1,7.0,True,True,False,20,9,1,0,0,0,0
599,False,1,True,102,1.0,True,True,False,1,0,5,3,1,0,1
600,False,0,False,7,0.0,True,True,False,55,0,2,0,0,0,1
601,False,2,True,4,2.0,True,True,True,24,28,6,1,0,0,1
602,False,2,False,6,2.0,False,True,False,3,0,5,2,0,0,3
603,False,1,True,3,1.0,True,False,False,4,0,3,0,0,0,1
604,False,1,False,7,1.0,True,False,False,4,0,5,0,0,0,1
605,False,0,False,4,0.0,False,True,False,41,0,1,3,0,0,3
606,True,5,True,0,5.0,True,True,False,9,0,5,3,1,0,1
607,False,0,False,4,0.0,True,True,True,17,15,3,0,0,0,1
608,False,1,False,4,1.0,False,True,True,7,0,3,0,0,0,1
609,False,3,False,1,3.0,True,True,False,3,0,1,3,1,0,1
610,False,1,False,4,0.0,True,True,False,12,0,1,3,0,0,1
611,False,0,False,0,0.0,False,False,False,4,0,3,0,0,0,3
612,False,1,True,16,1.0,True,True,False,1,0,5,3,1,0,1
613,False,0,False,5,0.0,True,True,False,6,0,5,0,0,0,3
614,True,0,False,0,0.0,False,False,False,29,0,4,4,1,0,3
615,False,0,False,4,0.0,True,False,False,4,0,1,3,0,0,1
616,False,1,False,3,1.0,True,True,False,1,0,1,3,0,0,0
617,False,6,True,10,6.0,True,True,True,18,0,1,0,2,0,3
618,False,6,False,27,6.0,True,True,True,34,0,5,6,1,0,1
619,False,2,False,71,2.0,True,True,False,1,0,1,3,0,0,4
620,False,0,False,3,0.0,True,False,False,4,0,5,2,0,0,1
621,False,1,False,47,1.0,True,True,False,1,0,1,3,0,0,1
622,False,1,False,9,1.0,True,True,True,17,0,1,3,0,0,1
623,True,1,True,5,1.0,True,True,True,16,0,1,1,0,0,1
624,False,2,True,1,2.0,True,True,True,3,0,5,3,0,0,0
625,False,1,False,1,0.0,True,True,True,24,9,5,2,0,0,0
626,False,3,False,1,3.0,True,True,True,2,0,3,0,0,0,0
627,True,12,False,4,12.0,False,True,True,59,0,3,0,0,1,3
628,False,0,False,8,1.0,True,True,True,12,0,2,0,0,0,1
629,True,0,False,4,0.0,True,True,True,81,0,5,3,0,0,1
630,False,5,True,3,5.0,True,True,True,3,0,2,0,0,0,0
631,False,5,False,2,5.0,True,True,True,3,0,1,3,1,0,1
632,False,1,False,33,1.0,True,True,True,1,0,1,3,0,0,1
633,False,6,True,0,6.0,True,True,False,1,0,1,3,0,0,0
634,False,1,False,3,1.0,True,True,True,82,0,1,3,0,0,0
635,False,0,True,40,0.0,True,False,True,4,0,5,0,1,1,1
636,False,0,False,5,0.0,True,False,True,4,0,5,0,0,0,1
637,False,5,True,7,5.0,True,False,True,4,0,4,0,1,0,1
638,False,0,False,13,0.0,False,True,False,12,0,3,0,0,0,3
639,False,0,False,71,0.0,True,True,False,6,0,1,3,1,0,1
640,False,1,True,0,1.0,True,True,False,19,0,1,3,1,0,1
641,False,2,False,4,2.0,True,True,True,3,0,2,0,0,0,1
642,False,1,True,0,1.0,True,True,False,12,0,5,0,0,0,0
643,False,1,False,1,1.0,False,True,False,11,0,1,0,0,0,0
644,False,1,False,96,0.0,True,False,False,15,0,1,0,0,1,1
645,False,5,True,0,5.0,True,True,False,83,13,3,0,0,0,0
646,True,2,False,12,2.0,True,True,False,1,0,2,0,2,0,0
647,False,7,True,17,7.0,True,True,False,7,0,1,3,0,0,1
648,False,1,False,0,1.0,False,True,False,6,21,5,0,0,0,3
649,False,1,False,11,1.0,True,True,True,12,0,5,3,0,0,1
650,True,4,False,2,4.0,True,True,False,20,0,4,2,0,0,0
651,False,3,False,41,3.0,True,True,True,1,0,1,3,0,0,1
652,False,5,False,5,6.0,True,True,False,12,0,2,0,0,0,1
653,False,0,False,4,0.0,True,False,True,4,0,0,0,0,0,3
654,False,6,False,3,7.0,False,True,True,24,29,5,2,0,0,0
655,False,1,True,1,1.0,True,True,True,3,0,3,0,0,0,0
656,False,1,False,12,1.0,True,True,True,12,30,2,0,0,0,1
657,False,2,True,0,2.0,True,False,True,4,0,2,0,0,2,4
658,False,5,True,0,5.0,True,True,False,84,0,4,0,0,0,0
659,False,2,False,6,2.0,True,True,True,17,0,3,0,0,0,3
660,False,6,True,0,6.0,True,False,False,4,0,5,0,0,0,0
661,False,1,False,16,1.0,True,False,False,4,0,2,0,1,0,1
662,False,5,False,6,5.0,True,True,False,6,0,5,0,0,0,1
663,False,8,True,3,8.0,True,False,False,15,0,5,2,1,0,1
664,True,0,True,0,0.0,True,True,True,32,0,1,3,0,0,0
665,False,1,False,5,0.0,True,False,True,4,0,5,2,0,0,1
666,False,2,False,31,2.0,True,True,False,1,0,2,0,0,0,1
667,False,5,True,9,6.0,True,True,False,51,31,5,3,1,0,0
668,False,3,True,4,3.0,True,True,True,42,32,5,6,0,0,1
669,False,7,True,14,7.0,True,True,False,71,0,5,3,1,0,1
670,False,15,True,1,15.0,True,True,False,3,0,2,0,0,0,1
671,False,5,False,6,5.0,False,True,True,1,0,4,2,2,0,0
672,False,2,True,0,2.0,True,True,False,3,0,2,0,0,0,0
673,False,2,False,7,2.0,True,True,True,22,0,1,0,0,0,3
674,False,9,True,25,9.0,True,False,True,15,0,5,2,0,0,1
675,False,2,False,0,2.0,False,True,True,12,0,5,3,0,0,0
676,False,12,False,0,12.0,False,True,True,42,0,5,6,0,0,0
677,False,1,False,4,0.0,True,True,False,71,0,1,6,0,0,1
678,False,6,False,0,6.0,False,True,False,84,0,5,2,1,0,3
679,False,3,True,224,3.0,True,True,False,1,0,1,3,0,0,1
680,False,1,False,39,0.0,True,True,False,22,11,5,3,1,0,1
681,False,4,False,2,4.0,False,True,True,1,0,4,2,0,2,0
682,False,1,False,16,1.0,True,True,True,85,33,2,0,0,0,1
683,False,4,True,9,4.0,True,True,True,6,1,1,3,2,0,0
684,False,6,True,2,6.0,True,True,True,1,0,5,2,1,0,0
685,False,0,False,4,0.0,True,True,True,6,0,6,0,0,0,3
686,False,0,False,5,0.0,True,True,True,77,0,5,2,0,0,1
687,False,2,False,4,2.0,True,True,True,20,0,5,0,0,0,1
688,False,1,False,4,1.0,True,True,False,77,3,1,0,0,0,1
689,False,2,True,8,2.0,True,True,False,12,0,3,0,0,0,1
690,False,2,True,69,2.0,True,True,True,32,0,0,4,2,0,3
691,False,5,False,4,6.0,True,True,False,30,0,5,2,0,0,3
692,False,2,True,2,2.0,True,True,False,10,0,6,0,0,0,0
693,False,9,False,8,9.0,False,False,False,4,0,5,2,2,0,0
694,False,5,False,4,5.0,True,True,True,3,0,1,3,0,0,1
695,False,0,False,4,0.0,True,True,False,16,0,1,3,0,0,1
696,False,1,True,1,1.0,True,True,False,86,14,1,3,1,0,1
697,False,1,False,3,1.0,False,False,False,4,0,1,3,0,0,3
698,False,1,False,3,1.0,True,True,True,3,20,1,4,1,0,1
699,False,1,False,54,0.0,True,False,False,4,0,5,2,0,0,1
700,False,2,True,4,2.0,True,True,True,1,0,1,0,0,0,0
701,False,3,True,0,3.0,True,True,True,1,0,1,3,0,0,0
702,False,9,True,16,9.0,True,True,False,87,0,5,3,1,0,1
703,True,3,False,6,3.0,False,True,True,1,0,4,2,0,0,0
704,True,2,True,1,2.0,True,True,True,14,0,1,3,0,0,0
705,False,1,True,9,1.0,True,True,False,1,0,4,2,1,0,1
706,True,1,False,0,1.0,False,True,True,14,0,5,3,0,0,0
707,False,1,False,9,1.0,False,True,True,37,0,4,2,0,0,3
708,True,2,False,9,2.0,False,True,True,6,0,1,3,0,0,3
709,False,5,False,9,5.0,True,True,True,6,0,6,0,0,0,1
710,False,0,False,3,0.0,False,True,False,41,1,4,0,1,1,3
711,True,0,False,68,0.0,True,True,False,1,0,4,2,1,0,1
712,False,1,True,0,1.0,True,False,False,4,0,5,0,0,2,0
713,True,2,False,65,2.0,True,True,True,36,0,5,3,0,0,1
714,False,7,True,4,7.0,True,True,True,60,34,1,0,0,0,1
715,False,8,True,4,8.0,True,False,False,4,0,4,0,0,1,4
716,False,5,False,56,5.0,True,False,True,88,0,5,2,1,0,1
717,True,7,True,0,7.0,True,True,True,9,0,4,0,0,0,0
718,True,0,False,2,0.0,True,True,True,74,0,5,2,1,0,1
719,False,1,True,0,1.0,True,True,True,3,0,2,0,0,0,1
720,True,3,False,9,3.0,True,True,False,12,0,5,3,0,2,1
721,False,2,False,24,2.0,True,False,True,4,0,4,2,0,2,1
722,True,3,False,0,3.0,False,True,True,1,0,2,0,0,2,4
723,True,0,False,0,0.0,False,True,False,51,0,5,3,0,0,0
724,True,2,True,0,2.0,True,True,False,55,0,2,0,0,0,0
725,True,3,False,4,3.0,False,True,False,3,0,2,0,0,0,3
726,False,0,True,109,0.0,True,False,False,4,0,3,0,1,1,0
727,False,10,True,1,10.0,True,True,False,12,0,5,3,1,0,1
728,True,1,False,4,1.0,True,True,False,21,0,5,2,0,0,1
729,False,12,True,0,12.0,True,True,False,33,0,1,0,1,0,1
730,False,1,True,3,1.0,True,True,True,32,0,1,3,0,2,2
731,False,1,False,4,0.0,True,True,True,6,0,5,2,0,0,1
732,True,2,False,6,2.0,True,True,True,3,0,5,2,0,0,3
733,False,0,True,50,0.0,True,False,True,4,0,0,0,1,0,1
734,True,1,False,8,1.0,True,True,False,1,0,4,2,0,0,1
735,False,0,True,3,0.0,True,True,False,12,35,0,0,1,0,0
736,False,0,False,4,0.0,True,False,False,4,0,3,0,0,0,1
737,True,1,False,8,1.0,True,True,False,12,0,5,3,0,0,1
738,False,0,False,1,0.0,False,True,True,20,0,5,0,0,0,0
739,False,0,False,54,0.0,True,False,False,4,0,5,2,0,0,1
740,True,1,False,29,1.0,True,True,False,1,0,4,2,0,0,1
741,False,10,True,2,10.0,True,False,False,15,0,1,3,0,3,3
742,False,2,False,5,2.0,True,True,False,13,13,5,3,0,0,1
743,False,8,True,1,8.0,True,True,False,7,15,5,2,2,0,0
744,False,2,False,4,2.0,True,True,True,3,17,5,3,0,0,3
745,False,2,True,6,2.0,True,True,True,12,0,5,0,1,0,1
746,False,14,True,0,14.0,True,True,False,6,0,5,0,0,0,0
747,False,8,True,2,8.0,True,True,False,17,3,1,3,1,0,0
748,False,8,True,29,8.0,True,False,True,5,0,2,0,0,0,0
749,False,2,False,6,2.0,False,True,False,61,0,5,3,2,0,0
750,False,2,True,4,2.0,True,True,True,21,3,5,2,0,0,0
751,False,0,False,26,0.0,True,True,False,17,0,0,0,0,0,1
752,False,11,True,1,11.0,True,True,True,62,0,5,0,0,0,0
753,False,2,False,92,2.0,True,True,True,12,3,5,3,0,0,1
754,False,4,True,245,5.0,True,True,True,89,0,5,3,0,0,1
755,False,2,False,0,2.0,False,True,False,42,0,5,0,0,2,4
756,False,0,False,20,0.0,True,False,True,4,0,4,2,0,0,1
757,False,0,False,17,0.0,False,False,True,15,0,5,2,0,0,4
758,False,3,True,0,3.0,True,True,True,20,0,4,3,0,0,0
759,False,2,True,26,2.0,True,True,False,1,0,5,3,0,0,1
760,False,2,False,5,2.0,False,False,True,50,0,0,0,0,0,3
761,False,1,False,6,1.0,False,True,True,3,0,1,3,0,2,3
762,False,1,True,195,1.0,True,True,True,1,0,1,3,1,0,1
763,False,1,True,16,1.0,True,False,False,4,0,3,0,0,0,1
764,False,2,True,4,2.0,True,True,True,82,0,2,0,0,0,0
765,False,0,True,1,0.0,True,True,False,39,34,5,2,0,0,0
766,False,1,False,6,1.0,True,False,False,4,0,3,0,0,0,1
767,False,1,True,2,1.0,True,False,True,4,0,2,0,1,0,0
768,True,5,False,0,5.0,False,True,True,6,0,6,0,0,0,0
769,False,4,False,11,4.0,False,False,False,4,0,1,0,1,0,3
770,False,2,True,0,2.0,True,True,True,7,11,2,0,0,0,0
771,False,5,False,15,5.0,True,True,False,1,0,5,2,0,0,1
772,False,0,False,0,0.0,False,True,False,1,3,5,3,0,2,2
773,False,4,False,4,4.0,True,True,True,3,0,3,0,0,0,3
774,False,2,True,0,2.0,True,False,True,29,0,1,4,1,0,3
775,False,4,True,3,5.0,True,True,True,10,0,4,2,0,0,3
776,False,3,True,6,3.0,True,True,True,1,13,1,3,2,0,0
777,False,1,False,0,0.0,False,True,True,3,36,5,0,1,0,3
778,False,1,False,3,1.0,True,True,False,48,0,1,3,0,0,0
779,False,4,False,4,4.0,True,True,False,9,37,4,3,0,0,1
780,False,10,True,0,10.0,True,True,False,6,38,1,3,0,0,0
781,False,1,False,23,1.0,True,True,True,2,39,5,3,0,0,3
782,False,2,False,90,2.0,True,True,False,17,40,3,0,0,0,1
783,False,8,False,0,8.0,False,False,False,50,0,1,0,0,0,4
784,False,2,False,21,2.0,False,True,False,1,0,4,2,0,0,3
785,False,9,True,3,9.0,True,True,True,3,0,1,3,0,0,0
786,False,3,False,32,3.0,True,True,False,6,26,1,3,0,0,1
787,False,1,True,0,1.0,True,True,False,86,3,5,0,0,0,0
788,False,2,False,0,2.0,False,False,False,4,0,2,0,0,0,3
789,False,5,True,0,5.0,True,True,False,43,3,6,0,0,0,0
790,False,2,False,1,2.0,True,True,True,51,0,5,3,0,0,0
791,False,0,False,2,0.0,True,False,False,4,0,5,2,0,0,0
792,False,0,False,4,0.0,True,False,False,4,0,3,0,0,0,1
793,False,0,False,4,0.0,True,True,True,47,0,1,3,0,0,1
794,False,1,False,6,1.0,True,True,True,11,0,6,0,0,0,1
795,False,0,True,0,0.0,True,True,True,32,0,1,1,0,0,0
796,False,8,True,0,8.0,True,True,False,45,0,3,0,0,0,0
797,False,4,True,1,4.0,True,True,True,12,0,3,0,1,0,4
798,False,1,True,59,1.0,True,True,True,6,0,5,2,1,0,1
799,False,5,True,51,5.0,True,False,True,4,0,5,0,0,2,3
800,False,10,True,157,10.0,True,True,False,12,0,5,3,1,0,1
801,False,1,False,7,1.0,True,True,True,17,41,1,1,0,4,0
802,False,2,True,4,2.0,True,False,False,4,0,4,0,1,0,0
803,False,2,True,7,2.0,True,True,True,32,0,5,2,0,0,1
804,False,2,False,3,2.0,False,True,True,20,0,5,2,0,0,3
805,False,0,False,13,0.0,True,False,False,4,0,5,0,1,0,3
806,False,0,False,15,0.0,True,False,False,4,0,3,0,1,0,3
807,False,1,False,4,1.0,True,True,True,3,0,1,3,0,0,1
808,True,1,True,19,1.0,True,True,True,51,0,5,3,2,0,3
809,False,2,False,16,2.0,True,True,True,1,0,1,3,2,0,0
810,False,2,True,6,2.0,True,False,False,50,0,3,0,0,0,3
811,False,3,True,35,3.0,True,True,True,37,0,5,2,0,0,2
812,False,3,False,1,3.0,True,True,True,3,0,1,3,0,0,0
813,False,0,False,0,0.0,False,False,True,4,0,1,1,0,2,3
814,False,1,False,0,1.0,False,True,True,16,0,2,0,0,0,0
815,False,1,False,46,1.0,True,True,False,6,0,1,3,1,2,1
