,age_upon_intake,sterilized_upon_intake,age_upon_outcome,sterilized_upon_outcome,is_dog,col2_ec,in_type_ec,in_cond_ec,out_type_ec
633,6,True,6.0,True,True,3,0,0,0
634,1,False,1.0,True,True,3,0,0,0
635,0,True,0.0,True,False,0,1,1,1
636,0,False,0.0,True,False,0,0,0,1
637,5,True,5.0,True,False,0,1,0,1
638,0,False,0.0,False,True,0,0,0,3
639,0,False,0.0,True,True,3,1,0,1
640,1,True,1.0,True,True,3,1,0,1
641,2,False,2.0,True,True,0,0,0,1
642,1,True,1.0,True,True,0,0,0,0
643,1,False,1.0,False,True,0,0,0,0
644,1,False,0.0,True,False,0,0,1,1
645,5,True,5.0,True,True,0,0,0,0
646,2,False,2.0,True,True,0,2,0,0
647,7,True,7.0,True,True,3,0,0,1
648,1,False,1.0,False,True,0,0,0,3
649,1,False,1.0,True,True,3,0,0,1
650,4,False,4.0,True,True,2,0,0,0
651,3,False,3.0,True,True,3,0,0,1
652,5,False,6.0,True,True,0,0,0,1
653,0,False,0.0,True,False,0,0,0,3
654,6,False,7.0,False,True,2,0,0,0
655,1,True,1.0,True,True,0,0,0,0
656,1,False,1.0,True,True,0,0,0,1
657,2,True,2.0,True,False,0,0,2,4
658,5,True,5.0,True,True,0,0,0,0
659,2,False,2.0,True,True,0,0,0,3
660,6,True,6.0,True,False,0,0,0,0
661,1,False,1.0,True,False,0,1,0,1
662,5,False,5.0,True,True,0,0,0,1
663,8,True,8.0,True,False,2,1,0,1
664,0,True,0.0,True,True,3,0,0,0
665,1,False,0.0,True,False,2,0,0,1
666,2,False,2.0,True,True,0,0,0,1
667,5,True,6.0,True,True,3,1,0,0
668,3,True,3.0,True,True,6,0,0,1
669,7,True,7.0,True,True,3,1,0,1
670,15,True,15.0,True,True,0,0,0,1
671,5,False,5.0,False,True,2,2,0,0
672,2,True,2.0,True,True,0,0,0,0
673,2,False,2.0,True,True,0,0,0,3
674,9,True,9.0,True,False,2,0,0,1
675,2,False,2.0,False,True,3,0,0,0
676,12,False,12.0,False,True,6,0,0,0
677,1,False,0.0,True,True,6,0,0,1
678,6,False,6.0,False,True,2,1,0,3
679,3,True,3.0,True,True,3,0,0,1
680,1,False,0.0,True,True,3,1,0,1
681,4,False,4.0,False,True,2,0,2,0
682,1,False,1.0,True,True,0,0,0,1
683,4,True,4.0,True,True,3,2,0,0
684,6,True,6.0,True,True,2,1,0,0
685,0,False,0.0,True,True,0,0,0,3
686,0,False,0.0,True,True,2,0,0,1
687,2,False,2.0,True,True,0,0,0,1
688,1,False,1.0,True,True,0,0,0,1
689,2,True,2.0,True,True,0,0,0,1
690,2,True,2.0,True,True,4,2,0,3
691,5,False,6.0,True,True,2,0,0,3
692,2,True,2.0,True,True,0,0,0,0
693,9,False,9.0,False,False,2,2,0,0
694,5,False,5.0,True,True,3,0,0,1
695,0,False,0.0,True,True,3,0,0,1
696,1,True,1.0,True,True,3,1,0,1
697,1,False,1.0,False,False,3,0,0,3
698,1,False,1.0,True,True,4,1,0,1
699,1,False,0.0,True,False,2,0,0,1
700,2,True,2.0,True,True,0,0,0,0
701,3,True,3.0,True,True,3,0,0,0
702,9,True,9.0,True,True,3,1,0,1
703,3,False,3.0,False,True,2,0,0,0
704,2,True,2.0,True,True,3,0,0,0
705,1,True,1.0,True,True,2,1,0,1
706,1,False,1.0,False,True,3,0,0,0
707,1,False,1.0,False,True,2,0,0,3
708,2,False,2.0,False,True,3,0,0,3
709,5,False,5.0,True,True,0,0,0,1
710,0,False,0.0,False,True,0,1,1,3
711,0,False,0.0,True,True,2,1,0,1
712,1,True,1.0,True,False,0,0,2,0
713,2,False,2.0,True,True,3,0,0,1
714,7,True,7.0,True,True,0,0,0,1
715,8,True,8.0,True,False,0,0,1,4
716,5,False,5.0,True,False,2,1,0,1
717,7,True,7.0,True,True,0,0,0,0
718,0,False,0.0,True,True,2,1,0,1
719,1,True,1.0,True,True,0,0,0,1
720,3,False,3.0,True,True,3,0,2,1
721,2,False,2.0,True,False,2,0,2,1
722,3,False,3.0,False,True,0,0,2,4
723,0,False,0.0,False,True,3,0,0,0
724,2,True,2.0,True,True,0,0,0,0
725,3,False,3.0,False,True,0,0,0,3
726,0,True,0.0,True,False,0,1,1,0
727,10,True,10.0,True,True,3,1,0,1
728,1,False,1.0,True,True,2,0,0,1
729,12,True,12.0,True,True,0,1,0,1
730,1,True,1.0,True,True,3,0,2,2
731,1,False,0.0,True,True,2,0,0,1
732,2,False,2.0,True,True,2,0,0,3
733,0,True,0.0,True,False,0,1,0,1
734,1,False,1.0,True,True,2,0,0,1
735,0,True,0.0,True,True,0,1,0,0
736,0,False,0.0,True,False,0,0,0,1
737,1,False,1.0,True,True,3,0,0,1
738,0,False,0.0,False,True,0,0,0,0
739,0,False,0.0,True,False,2,0,0,1
740,1,False,1.0,True,True,2,0,0,1
741,10,True,10.0,True,False,3,0,3,3
742,2,False,2.0,True,True,3,0,0,1
743,8,True,8.0,True,True,2,2,0,0
744,2,False,2.0,True,True,3,0,0,3
745,2,True,2.0,True,True,0,1,0,1
746,14,True,14.0,True,True,0,0,0,0
747,8,True,8.0,True,True,3,1,0,0
748,8,True,8.0,True,False,0,0,0,0
749,2,False,2.0,False,True,3,2,0,0
750,2,True,2.0,True,True,2,0,0,0
751,0,False,0.0,True,True,0,0,0,1
752,11,True,11.0,True,True,0,0,0,0
753,2,False,2.0,True,True,3,0,0,1
754,4,True,5.0,True,True,3,0,0,1
755,2,False,2.0,False,True,0,0,2,4
756,0,False,0.0,True,False,2,0,0,1
757,0,False,0.0,False,False,2,0,0,4
758,3,True,3.0,True,True,3,0,0,0
759,2,True,2.0,True,True,3,0,0,1
760,2,False,2.0,False,False,0,0,0,3
761,1,False,1.0,False,True,3,0,2,3
762,1,True,1.0,True,True,3,1,0,1
763,1,True,1.0,True,False,0,0,0,1
764,2,True,2.0,True,True,0,0,0,0
765,0,True,0.0,True,True,2,0,0,0
766,1,False,1.0,True,False,0,0,0,1
767,1,True,1.0,True,False,0,1,0,0
768,5,False,5.0,False,True,0,0,0,0
769,4,False,4.0,False,False,0,1,0,3
770,2,True,2.0,True,True,0,0,0,0
771,5,False,5.0,True,True,2,0,0,1
772,0,False,0.0,False,True,3,0,2,2
773,4,False,4.0,True,True,0,0,0,3
774,2,True,2.0,True,False,4,1,0,3
775,4,True,5.0,True,True,2,0,0,3
776,3,True,3.0,True,True,3,2,0,0
777,1,False,0.0,False,True,0,1,0,3
778,1,False,1.0,True,True,3,0,0,0
779,4,False,4.0,True,True,3,0,0,1
780,10,True,10.0,True,True,3,0,0,0
781,1,False,1.0,True,True,3,0,0,3
782,2,False,2.0,True,True,0,0,0,1
783,8,False,8.0,False,False,0,0,0,4
784,2,False,2.0,False,True,2,0,0,3
785,9,True,9.0,True,True,3,0,0,0
786,3,False,3.0,True,True,3,0,0,1
787,1,True,1.0,True,True,0,0,0,0
788,2,False,2.0,False,False,0,0,0,3
789,5,True,5.0,True,True,0,0,0,0
790,2,False,2.0,True,True,3,0,0,0
791,0,False,0.0,True,False,2,0,0,0
792,0,False,0.0,True,False,0,0,0,1
793,0,False,0.0,True,True,3,0,0,1
794,1,False,1.0,True,True,0,0,0,1
795,0,True,0.0,True,True,1,0,0,0
796,8,True,8.0,True,True,0,0,0,0
797,4,True,4.0,True,True,0,1,0,4
798,1,True,1.0,True,True,2,1,0,1
799,5,True,5.0,True,False,0,0,2,3
800,10,True,10.0,True,True,3,1,0,1
801,1,False,1.0,True,True,1,0,4,0
802,2,True,2.0,True,False,0,1,0,0
803,2,True,2.0,True,True,2,0,0,1
804,2,False,2.0,False,True,2,0,0,3
805,0,False,0.0,True,False,0,1,0,3
806,0,False,0.0,True,False,0,1,0,3
807,1,False,1.0,True,True,3,0,0,1
808,1,True,1.0,True,True,3,2,0,3
809,2,False,2.0,True,True,3,2,0,0
810,2,True,2.0,True,False,0,0,0,3
811,3,True,3.0,True,True,2,0,0,2
812,3,False,3.0,True,True,3,0,0,0
813,0,False,0.0,False,False,1,0,2,3
814,1,False,1.0,False,True,0,0,0,0
815,1,False,1.0,True,True,3,1,2,1
816,12,False,12.0,False,True,3,0,3,0
817,5,True,7.0,True,True,0,0,0,0
818,6,True,6.0,True,False,0,1,0,1
819,3,True,3.0,True,True,0,0,0,1
820,1,False,1.0,True,True,0,0,0,1
821,8,False,8.0,True,True,0,0,0,1
822,0,False,0.0,True,False,0,1,0,1
823,3,True,3.0,True,True,2,1,0,1
824,1,False,1.0,True,True,3,0,0,1
825,0,True,0.0,True,True,0,1,0,1
826,10,True,10.0,True,True,2,0,0,3
827,6,True,6.0,True,True,0,0,0,1
828,6,True,6.0,True,True,3,0,0,0
829,1,False,1.0,True,True,3,0,0,1
830,1,False,0.0,True,False,0,0,0,1
831,0,True,0.0,True,False,0,0,0,0
832,1,False,1.0,False,False,0,0,0,0
833,3,True,3.0,True,True,3,0,0,0
834,0,False,0.0,True,False,0,0,0,1
835,0,False,0.0,True,True,0,0,2,3
836,2,True,2.0,True,True,3,0,2,0
837,2,False,2.0,True,True,0,0,0,1
838,2,True,2.0,True,True,0,0,0,1
839,1,False,1.0,False,False,0,0,0,2
840,15,True,15.0,True,True,0,0,0,1
841,2,False,2.0,False,False,3,0,0,0
842,3,False,3.0,True,True,3,0,0,1
843,1,False,1.0,True,True,2,0,0,3
844,2,False,2.0,True,False,0,0,0,1
845,1,False,3.0,True,True,2,0,0,0
846,7,True,7.0,True,True,3,0,0,0
847,11,True,11.0,True,False,2,1,0,1
848,2,False,2.0,False,True,0,1,0,3
849,5,False,5.0,True,True,3,1,0,1
850,1,False,1.0,False,True,2,0,2,3
851,7,True,7.0,True,True,2,0,0,0
852,2,False,2.0,True,True,3,1,0,1
853,7,True,8.0,True,True,0,0,0,1
854,1,False,0.0,True,False,4,0,0,1
855,11,True,11.0,True,True,2,1,0,1
856,0,False,0.0,True,True,0,1,0,1
857,0,False,0.0,True,False,0,0,0,1
858,3,True,3.0,True,False,0,0,0,1
859,0,False,0.0,True,True,3,0,0,1
860,1,False,1.0,True,False,0,0,0,1
861,2,False,2.0,True,True,3,0,2,1
862,2,True,2.0,True,True,0,0,0,3
863,6,True,7.0,True,False,0,0,0,1
864,3,False,3.0,True,True,0,0,0,1
865,3,True,3.0,True,False,0,1,0,1
866,2,False,2.0,True,True,2,0,0,1
867,0,False,0.0,True,False,2,0,0,1
868,3,True,3.0,True,True,1,1,0,1
869,0,False,0.0,True,False,3,0,0,0
870,2,False,2.0,True,True,3,0,0,1
871,2,True,2.0,True,True,3,0,0,1
872,2,False,2.0,True,True,3,0,0,1
873,3,False,3.0,True,True,2,0,0,1
874,1,False,1.0,False,False,2,0,0,3
875,0,True,0.0,True,True,0,1,0,1
876,0,False,0.0,True,False,0,0,0,3
877,1,False,1.0,False,True,0,0,0,0
878,2,False,2.0,True,True,0,0,0,1
879,2,False,2.0,False,True,3,0,0,3
880,2,False,2.0,False,True,0,0,0,0
881,8,False,8.0,False,True,0,0,0,3
882,1,False,1.0,True,True,0,0,0,1
883,0,False,0.0,True,False,0,0,0,1
884,4,False,4.0,True,False,0,1,0,1
885,1,True,1.0,True,True,1,1,0,0
886,2,True,2.0,True,True,0,0,0,0
887,2,False,2.0,False,False,1,0,0,3
888,2,False,2.0,False,True,3,0,2,0
889,9,True,9.0,True,True,0,0,0,1
890,3,False,3.0,True,True,4,1,0,1
891,2,False,2.0,True,True,3,0,0,0
892,2,False,2.0,True,False,2,0,0,1
893,0,True,0.0,True,True,0,1,0,1
894,2,True,2.0,True,True,3,0,0,1
895,2,False,2.0,True,True,3,0,2,1
896,2,False,2.0,True,True,3,0,0,1
897,0,False,0.0,True,True,2,0,0,1
898,0,False,0.0,False,True,2,0,0,0
899,2,True,2.0,True,False,0,0,0,0
900,4,True,5.0,True,True,3,0,0,1
901,2,True,2.0,True,True,0,0,0,0
902,3,True,4.0,True,False,3,0,0,0
903,7,True,8.0,True,True,2,0,0,1
904,11,True,11.0,True,True,3,1,0,1
905,0,False,0.0,False,True,0,0,7,0
906,2,True,2.0,True,False,2,0,0,3
907,3,True,3.0,True,True,2,0,0,0
908,0,False,0.0,True,True,0,0,0,1
909,2,True,2.0,True,True,2,2,0,0
910,2,False,2.0,False,False,1,0,0,3
911,1,True,1.0,True,True,0,1,0,1
912,7,True,8.0,True,True,3,0,0,1
913,15,True,15.0,True,False,0,1,0,4
914,0,False,0.0,True,False,0,1,0,1
915,2,True,2.0,True,True,5,0,0,0
916,10,False,10.0,False,False,0,2,1,3
917,1,False,1.0,False,True,2,0,4,3
918,1,True,1.0,True,False,0,2,0,0
919,9,True,9.0,True,True,0,2,0,0
920,4,False,4.0,True,True,3,2,0,0
921,1,True,1.0,True,True,0,0,0,0
922,3,False,3.0,True,True,1,0,0,1
923,6,False,6.0,True,True,2,1,0,0
924,8,True,8.0,True,True,1,0,2,0
925,0,False,0.0,False,True,3,0,0,3
926,6,True,6.0,True,True,0,1,0,3
927,0,False,0.0,True,True,3,0,0,1
928,1,False,0.0,True,True,3,0,0,1
929,2,False,2.0,False,True,3,0,0,0
930,1,False,1.0,True,False,0,0,0,1
931,11,False,11.0,False,True,2,0,2,0
932,1,False,0.0,True,True,3,0,0,1
933,1,False,1.0,True,False,2,1,0,1
934,0,False,0.0,False,True,3,0,1,3
935,1,False,1.0,False,True,0,1,1,3
936,1,False,1.0,True,True,0,1,2,1
937,7,False,7.0,False,True,2,0,0,0
938,2,False,2.0,True,True,0,0,0,3
939,1,False,1.0,True,False,0,0,0,1
940,1,False,1.0,False,True,2,0,0,3
941,0,False,0.0,True,False,3,1,0,1
942,13,False,13.0,False,True,2,3,0,4
943,4,True,4.0,True,False,0,1,0,0
944,2,False,2.0,True,True,0,0,0,3
945,2,False,2.0,True,True,5,0,0,1
946,2,False,2.0,False,True,0,0,2,4
947,2,True,2.0,True,False,0,0,0,0
948,1,True,1.0,True,True,0,1,0,1
949,1,True,1.0,True,True,3,0,0,0
950,0,False,0.0,True,True,3,0,0,1
951,5,False,5.0,True,True,3,1,0,1
952,1,True,1.0,True,False,3,0,2,4
953,1,False,1.0,False,True,0,1,0,0
954,0,True,0.0,True,True,0,1,0,1
955,0,False,0.0,False,True,0,0,0,3
956,0,False,0.0,True,True,3,1,0,3
957,2,False,2.0,False,True,0,0,0,4
958,3,False,3.0,True,False,3,0,2,0
959,1,True,1.0,True,True,3,1,0,1
960,2,False,2.0,False,False,3,0,0,3
961,10,True,10.0,True,False,2,0,3,1
962,2,True,2.0,True,False,0,0,1,2
963,1,False,1.0,True,True,2,0,0,1
964,1,True,1.0,True,True,0,0,0,0
965,3,False,3.0,False,True,0,1,0,4
966,10,False,10.0,False,True,0,0,3,4
967,10,False,10.0,False,True,3,0,2,4
968,7,False,7.0,False,True,0,0,0,0
969,7,True,7.0,True,True,1,1,0,3
970,8,False,8.0,False,True,0,1,1,0
971,1,True,1.0,True,False,1,0,0,4
972,4,False,4.0,False,True,0,0,0,3
973,7,True,7.0,True,True,0,0,0,1
974,2,True,2.0,True,True,2,0,0,1
975,5,False,5.0,True,True,3,0,0,0
976,2,False,2.0,True,True,3,0,0,1
977,0,False,0.0,True,True,3,0,0,1
978,3,False,3.0,True,True,3,0,0,3
979,0,False,0.0,True,True,6,0,0,1
980,0,False,0.0,True,True,3,0,0,1
981,2,False,2.0,True,True,3,0,0,1
982,10,True,10.0,True,True,3,1,1,4
983,8,True,8.0,True,True,0,1,0,4
984,1,False,1.0,True,True,0,1,0,1
985,3,False,3.0,False,True,3,2,0,4
986,2,True,2.0,True,True,0,2,0,3
987,4,False,4.0,False,True,3,0,0,0
988,0,False,0.0,False,True,3,1,0,3
989,3,True,3.0,True,False,0,0,0,3
990,2,True,2.0,True,False,0,0,0,3
991,3,True,3.0,True,True,3,0,0,1
992,2,True,2.0,True,True,0,0,0,1
993,0,False,0.0,True,True,0,0,0,1
994,8,True,8.0,True,True,3,0,0,0
995,2,False,2.0,True,False,2,0,0,3
996,2,False,2.0,True,True,3,0,0,1
997,6,True,6.0,True,True,3,0,0,0
998,0,True,1.0,True,True,2,0,0,1
999,2,False,2.0,True,True,3,0,0,1
1000,2,False,2.0,True,True,0,0,0,3
1001,1,True,1.0,True,True,0,0,0,1
1002,0,False,0.0,True,False,0,0,0,1
1003,0,False,0.0,False,True,3,0,0,0
1004,3,True,3.0,True,False,0,0,0,0
1005,1,True,2.0,True,True,3,0,0,1
1006,0,False,0.0,True,False,0,0,0,1
1007,5,True,5.0,True,True,0,1,0,1
1008,8,True,8.0,True,False,2,0,0,3
1009,0,False,0.0,True,True,2,0,0,1
1010,0,False,0.0,True,True,0,0,0,1
1011,1,True,1.0,True,False,0,0,0,0
1012,12,False,12.0,False,True,1,0,0,0
1013,0,True,0.0,True,False,0,1,0,1
1014,2,True,2.0,True,True,4,0,0,0
1015,1,False,1.0,True,True,2,0,0,1
1016,2,True,2.0,True,True,0,0,0,0
1017,2,False,2.0,True,True,3,1,0,1
1018,0,False,0.0,True,True,3,0,0,1
1019,2,False,2.0,False,True,0,0,0,0
1020,14,True,14.0,True,True,2,0,0,0
1021,0,False,0.0,True,True,3,0,0,1
1022,2,False,2.0,True,True,2,0,0,1
1023,6,True,6.0,True,True,2,1,0,1
1024,2,False,2.0,False,True,0,0,0,0
1025,2,True,2.0,True,False,2,0,0,0
1026,3,True,3.0,True,True,0,2,0,0
1027,1,False,1.0,True,True,3,0,0,1
1028,5,False,5.0,True,True,0,0,0,1
1029,8,True,8.0,True,False,0,0,0,1
1030,0,True,0.0,True,True,6,0,0,1
1031,0,False,0.0,True,True,2,0,0,1
1032,1,True,1.0,True,True,0,2,0,1
1033,0,False,0.0,True,True,3,1,0,1
1034,0,False,0.0,True,True,0,0,0,1
1035,6,True,6.0,True,False,2,0,0,0
1036,2,True,2.0,True,True,0,0,0,0
1037,0,True,1.0,True,True,3,0,0,0
1038,2,False,2.0,False,True,3,0,0,0
1039,4,True,4.0,True,False,0,0,2,1
1040,1,False,1.0,True,True,0,0,0,1
1041,0,False,0.0,True,True,0,0,0,1
1042,5,True,5.0,True,True,0,1,0,1
1043,10,True,10.0,True,False,0,0,0,0
1044,0,False,0.0,True,True,3,0,0,1
1045,0,False,0.0,True,True,3,0,0,1
1046,2,True,2.0,True,True,3,1,0,0
1047,1,False,1.0,True,True,2,0,0,1
1048,2,True,2.0,True,True,3,1,0,0
1049,4,True,5.0,True,True,0,1,0,1
1050,4,True,4.0,True,True,0,1,0,1
1051,1,True,1.0,True,True,3,0,0,1
1052,1,True,1.0,True,True,0,0,0,1
1053,2,False,2.0,False,True,2,0,0,0
1054,7,True,7.0,True,True,3,1,0,1
1055,1,True,1.0,True,True,0,1,0,1
1056,3,True,3.0,True,True,4,2,0,0
1057,1,False,1.0,False,True,2,0,1,2
1058,0,False,0.0,True,False,0,0,0,1
1059,0,True,0.0,True,True,3,0,0,3
1060,3,True,3.0,True,True,2,1,0,0
1061,0,False,0.0,True,True,0,1,0,1
1062,2,True,2.0,True,True,0,2,0,1
1063,1,False,1.0,False,True,3,0,0,0
1064,4,True,4.0,True,True,2,0,0,0
1065,2,True,2.0,True,True,0,0,0,0
1066,0,False,0.0,True,True,0,0,0,1
1067,0,True,0.0,True,True,0,1,0,1
1068,1,False,1.0,True,True,0,0,0,1
1069,0,False,0.0,True,True,0,0,0,1
1070,3,False,3.0,True,True,0,0,2,1
1071,0,False,0.0,False,True,3,0,0,0
1072,5,True,5.0,True,True,3,2,0,0
1073,1,False,1.0,True,True,1,0,0,1
1074,4,True,4.0,True,False,0,0,0,0
1075,3,True,3.0,True,True,3,1,0,1
1076,0,False,0.0,True,True,0,0,0,1
1077,4,False,4.0,True,True,3,0,0,1
1078,8,True,8.0,True,True,3,1,0,1
1079,0,False,0.0,True,True,2,2,0,1
1080,10,False,10.0,False,True,2,0,0,1
1081,0,False,0.0,True,False,2,0,0,1
1082,0,False,0.0,True,True,2,0,0,1
1083,1,True,1.0,True,False,0,1,0,1
1084,2,True,2.0,True,True,2,1,0,3
1085,2,False,3.0,False,True,3,0,0,0
1086,2,True,2.0,True,False,2,1,0,1
1087,2,False,2.0,False,True,0,0,2,0
1088,0,False,0.0,False,False,0,0,2,2
1089,2,True,2.0,True,True,1,2,0,0
1090,5,False,5.0,False,True,2,0,0,4
1091,2,True,2.0,True,True,3,4,0,1
1092,0,False,0.0,False,False,0,0,0,0
1093,5,True,5.0,True,False,0,1,0,1
1094,2,False,2.0,True,True,4,0,0,1
1095,5,True,5.0,True,True,0,0,0,0
1096,0,False,1.0,True,True,3,1,0,1
1097,4,True,5.0,True,False,2,1,0,0
1098,2,False,2.0,False,True,0,2,0,0
1099,0,False,0.0,True,True,2,0,0,1
1100,3,True,3.0,True,True,0,2,0,0
1101,0,False,0.0,False,True,2,0,0,3
1102,1,False,1.0,True,True,0,0,0,1
1103,0,False,0.0,True,False,2,1,0,1
1104,2,False,2.0,True,False,2,0,0,3
1105,2,False,2.0,False,True,3,0,0,0
1106,3,True,3.0,True,False,0,0,0,1
1107,1,False,1.0,True,True,0,0,0,1
1108,6,True,6.0,True,True,3,0,0,1
1109,12,True,12.0,True,False,0,0,2,4
1110,9,True,9.0,True,True,0,0,0,3
1111,1,True,1.0,True,True,0,1,0,0
1112,2,False,2.0,True,True,3,0,0,1
1113,0,False,0.0,True,True,2,0,0,1
1114,2,False,2.0,True,True,3,0,0,1
1115,6,False,6.0,True,True,0,0,0,1
1116,6,False,6.0,True,True,2,0,0,0
1117,0,False,0.0,True,True,3,0,0,1
1118,7,True,7.0,True,False,2,0,0,1
1119,5,False,5.0,True,True,0,2,0,0
1120,3,False,3.0,False,True,3,1,0,3
1121,0,False,0.0,True,True,0,0,0,3
1122,2,True,2.0,True,True,2,0,0,3
1123,1,False,1.0,True,True,0,0,0,3
1124,7,True,7.0,True,True,0,0,0,0
1125,6,True,6.0,True,True,3,2,0,0
1126,0,False,0.0,False,False,2,0,0,3
1127,2,False,2.0,False,True,2,0,0,3
1128,7,True,7.0,True,False,2,0,1,0
1129,1,False,1.0,False,True,3,1,0,3
1130,2,True,2.0,True,False,0,0,0,0
1131,2,False,4.0,True,True,3,0,0,3
1132,0,True,0.0,True,True,3,0,0,1
1133,8,True,8.0,True,False,0,1,0,3
1134,2,True,2.0,True,True,0,2,0,0
1135,1,False,1.0,True,True,3,0,0,0
1136,0,False,0.0,True,True,0,0,0,1
1137,1,True,1.0,True,True,3,0,2,3
1138,2,True,2.0,True,True,0,0,0,0
1139,0,False,0.0,True,False,0,0,0,1
1140,6,False,6.0,True,True,2,0,0,0
1141,6,False,6.0,True,True,3,0,0,1
1142,3,False,3.0,True,False,0,0,0,1
1143,0,False,0.0,True,False,0,0,0,1
1144,0,True,0.0,True,False,0,0,0,3
1145,2,True,2.0,True,True,0,0,0,0
1146,0,False,0.0,True,True,2,0,0,3
1147,1,False,1.0,True,False,2,0,2,1
1148,2,False,2.0,True,True,3,0,0,1
1149,3,False,3.0,True,True,0,0,0,1
1150,1,False,1.0,True,True,3,0,0,3
1151,1,False,1.0,True,True,2,2,0,1
1152,3,False,3.0,True,True,2,0,0,0
1153,2,True,2.0,True,True,0,1,0,1
1154,8,True,10.0,True,False,3,0,0,4
1155,5,True,5.0,True,True,0,1,0,1
1156,1,False,1.0,False,True,3,1,2,3
1157,0,False,0.0,True,True,2,0,0,1
1158,3,False,3.0,True,True,1,0,0,1
1159,3,False,3.0,True,True,3,0,0,3
1160,6,False,6.0,True,True,2,0,0,3
1161,1,False,1.0,True,False,0,2,0,0
1162,1,False,1.0,True,False,3,0,0,3
1163,17,True,17.0,True,False,0,0,0,0
1164,3,False,3.0,True,True,3,0,0,1
1165,1,False,1.0,False,True,0,0,0,0
1166,1,False,1.0,True,True,3,1,0,1
1167,0,False,1.0,True,True,0,0,0,1
1168,11,True,11.0,True,False,0,1,0,1
1169,1,True,1.0,True,True,3,1,0,1
1170,2,False,2.0,True,True,2,0,0,1
1171,1,False,1.0,True,True,3,0,0,1
1172,4,False,5.0,True,True,3,0,0,1
1173,2,True,2.0,True,True,3,0,0,0
1174,3,False,4.0,False,True,4,0,0,3
1175,0,False,0.0,True,False,2,0,0,1
1176,0,False,0.0,True,True,3,0,0,1
1177,1,True,1.0,True,True,0,0,0,0
1178,1,True,1.0,True,True,3,0,0,1
1179,1,False,1.0,False,False,0,0,0,3
1180,4,False,4.0,True,True,2,0,0,1
1181,1,False,0.0,True,True,0,0,0,1
1182,0,False,0.0,True,False,3,0,0,1
1183,2,False,2.0,True,True,1,0,0,1
1184,0,True,0.0,True,True,3,1,0,0
1185,12,True,12.0,True,False,3,1,0,1
1186,1,False,1.0,True,True,0,0,0,1
1187,8,True,8.0,True,True,3,0,0,0
1188,1,False,1.0,True,True,0,0,0,1
1189,0,True,0.0,True,True,6,1,0,1
1190,5,True,5.0,True,True,0,0,0,0
1191,1,False,1.0,True,True,0,0,0,1
1192,6,False,7.0,False,True,3,0,0,0
1193,11,True,11.0,True,True,0,0,0,0
1194,7,True,7.0,True,True,3,0,0,0
1195,5,False,5.0,True,True,6,0,0,1
1196,6,True,6.0,True,True,0,0,0,1
1197,2,True,2.0,True,False,0,0,2,3
1198,1,False,1.0,False,False,2,0,0,3
1199,3,True,3.0,True,True,3,1,0,3
1200,0,False,0.0,False,True,0,2,0,0
1201,1,False,1.0,True,True,0,0,0,1
1202,1,False,1.0,True,True,2,0,0,1
1203,1,True,1.0,True,True,3,1,0,1
1204,0,True,0.0,True,False,0,0,0,1
1205,1,False,1.0,True,True,0,0,0,1
1206,3,False,3.0,True,True,3,0,0,1
1207,1,True,1.0,True,True,3,1,0,1
1208,4,True,4.0,True,True,3,0,0,0
1209,10,True,10.0,True,True,0,0,1,4
1210,8,False,8.0,False,True,0,0,0,0
1211,0,False,0.0,True,True,2,0,0,4
1212,1,False,0.0,False,True,3,1,1,2
1213,0,False,0.0,True,False,0,0,0,1
1214,10,True,10.0,True,True,0,0,0,0
1215,10,True,10.0,True,True,0,0,0,0
1216,1,True,1.0,True,True,3,1,0,1
1217,2,False,2.0,True,True,0,0,0,3
1218,0,False,0.0,True,True,2,0,2,1
1219,0,True,0.0,True,True,0,0,0,0
1220,0,True,0.0,True,True,3,0,0,3
1221,4,True,4.0,True,True,6,0,0,0
1222,1,False,1.0,False,False,5,0,0,3
1223,1,False,1.0,True,True,2,0,0,1
1224,2,False,2.0,False,False,0,0,2,2
1225,2,False,2.0,True,True,3,0,0,1
1226,0,False,0.0,True,True,3,0,2,1
1227,0,True,0.0,True,False,2,1,0,1
1228,0,True,0.0,True,True,3,1,0,1
1229,2,True,2.0,True,True,1,0,0,0
1230,3,True,3.0,True,False,1,1,0,1
1231,0,False,0.0,True,False,0,1,0,3
1232,1,False,1.0,False,True,3,0,0,0
1233,2,True,2.0,True,True,0,0,0,1
1234,1,True,1.0,True,True,0,0,0,1
1235,2,False,2.0,True,True,1,0,0,1
1236,2,False,2.0,False,False,0,0,0,3
1237,2,True,2.0,True,True,3,2,0,0
1238,1,True,1.0,True,True,3,2,0,0
1239,2,True,3.0,True,False,0,2,0,0
1240,1,False,1.0,True,True,3,0,0,1
1241,5,True,5.0,True,True,2,0,0,1
1242,1,False,1.0,True,True,0,0,0,1
1243,3,False,3.0,False,True,2,0,2,3
1244,2,False,2.0,False,True,3,0,0,3
1245,12,True,12.0,True,False,3,2,0,0
1246,0,False,0.0,False,False,4,1,0,0
1247,2,False,2.0,True,True,1,0,0,1
1248,12,False,12.0,False,False,3,0,1,3
1249,3,False,3.0,False,True,2,0,0,0
1250,4,True,4.0,True,True,3,0,0,0
1251,4,False,4.0,False,True,3,0,0,0
1252,0,False,0.0,False,False,0,0,0,1
1253,0,False,0.0,True,False,0,0,7,1
